Gene_ID	Condition	Fit_Value	Fit_T	BGC_Protocore_Gene?
AO353_17295	set3IT079 Chloramphenicol 0.004 mg/ml	-2.319	-15.979	False
AO353_17295	set3IT080 Tetracycline 0.0008 mg/ml	-3.544	-18.368	False
AO353_17295	set3IT081 Tetracycline 0.0016 mg/ml	-3.268	-17.384	False
AO353_17295	set3IT083 Spectinomycin 0.15 mg/ml	-1.486	-10.289	False
AO353_17295	set3IT084 Spectinomycin 0.2 mg/ml	-1.472	-9.617	False
AO353_17295	set3IT093 Lomefloxacin 0.001 mM	-3.129	-14.018	False
AO353_17295	set4IT059 syringaldehyde 5 mM	-1.539	-11.958	False
AO353_17295	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.271	-10.157	False
AO353_17295	set4IT081 Nalidixic 0.004 mg/ml	-3.43	-15.633	False
AO353_17295	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-2.906	-16.956	False
AO353_17295	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-2.242	-15.13	False
AO353_17295	set4IT087 Ceftazidime 0.12 mg/ml	-3.297	-18.377	False
AO353_17295	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-3.013	-16.502	False
AO353_17295	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-3.425	-14.817	False
AO353_17295	set5IT041 outer cut, LB soft agar motility assay	-1.215	-8.053	False
AO353_17295	set5IT042 outer cut, LB soft agar motility assay	-1.269	-8.451	False
AO353_17295	set5IT043 outer cut, LB soft agar motility assay	-1.168	-7.129	False
AO353_17295	set6IT071 4C survival; 360 hrs	-1.187	-8.511	False
AO353_17295	set6IT072 4C survival; 672 hrs	-1.509	-10.421	False
AO353_17300	set1IT086 copper (II) chloride 2.5 mM	-1.419	-5.364	False
AO353_17300	set1IT093 copper (II) chloride 2.5 mM	-1.963	-6.222	False
AO353_17300	set3IT061 Polymyxin B sulfate 4 mg/ml	-1.865	-7.106	False
AO353_17300	set3IT064 Benzethonium chloride 0.025 mM	-2.767	-8.054	False
AO353_17300	set3IT070 Fusidic 0.125 mg/ml	-3.475	-5.298	False
AO353_17300	set3IT078 Chloramphenicol 0.0025 mg/ml	-1.464	-5.904	False
AO353_17300	set3IT079 Chloramphenicol 0.004 mg/ml	-1.734	-6.606	False
AO353_17300	set3IT080 Tetracycline 0.0008 mg/ml	-3.158	-7.565	False
AO353_17300	set3IT081 Tetracycline 0.0016 mg/ml	-3.318	-6.336	False
AO353_17300	set3IT084 Spectinomycin 0.2 mg/ml	-1.456	-4.861	False
AO353_17300	set3IT093 Lomefloxacin 0.001 mM	-2.959	-5.302	False
AO353_17300	set4IT059 syringaldehyde 5 mM	-1.855	-6.929	False
AO353_17300	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.351	-6.089	False
AO353_17300	set4IT081 Nalidixic 0.004 mg/ml	-3.57	-5.92	False
AO353_17300	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-3.108	-8.112	False
AO353_17300	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-2.199	-4.179	False
AO353_17300	set4IT087 Ceftazidime 0.12 mg/ml	-3.112	-8.124	False
AO353_17300	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-3.113	-7.654	False
AO353_17300	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-3.418	-5.195	False
AO353_17300	set5IT042 outer cut, LB soft agar motility assay	-1.442	-4.685	False
AO353_17300	set6IT072 4C survival; 672 hrs	-1.66	-5.145	False
AO353_17305	set1IT067 propionate (C)	-1.4	-4.224	False
AO353_17305	set1IT082 propionate (C)	-1.746	-5.304	False
AO353_17320	set4IT055 Furfuryl Alcohol 0.0625 vol%	-1.212	-8.042	False
AO353_17320	set4IT057 Furfuryl Alcohol 0.25 vol%	-3.161	-11.661	False
AO353_17370	set4IT074 1-ethyl-3-methylimidazolium lysine 10.5 mM	-1.354	-4.914	False
AO353_17375	set1IT067 propionate (C)	-1.447	-10.321	False
AO353_17375	set1IT082 propionate (C)	-1.199	-8.337	False
AO353_17375	set6IT058 Minimal media pH6	-1.094	-8.03	False
AO353_17405	set2IT016 Glycerol (C)	-1.198	-4.79	False
AO353_17405	set2IT034 Glycerol (C)	-1.118	-4.086	False
AO353_17405	set3IT096 methylglyoxal 0.008 vol%	-3.146	-7.244	False
AO353_17405	set4IT051 methylglyoxal 0.009 vol%	-1.578	-4.483	False
AO353_17435	set3IT062 Chloride 500 mM	-1.317	-4.435	False
AO353_17435	set5IT041 outer cut, LB soft agar motility assay	-1.478	-4.826	False
AO353_17435	set6IT072 4C survival; 672 hrs	-1.336	-4.037	False
AO353_17450	set6IT070 4C survival; 192 hrs	-1.011	-4.101	False
AO353_17560	set3IT093 Lomefloxacin 0.001 mM	-1.124	-5.722	False
AO353_17565	set5IT042 outer cut, LB soft agar motility assay	-1.068	-4.178	False
AO353_17570	set1IT061 Trisodium citrate (C)	-4.021	-10.347	False
AO353_17570	set1IT076 Trisodium citrate (C)	-3.289	-11.002	False
AO353_17575	set1IT061 Trisodium citrate (C)	-3.679	-13.069	False
AO353_17575	set1IT076 Trisodium citrate (C)	-4.018	-12.332	False
AO353_17580	set1IT061 Trisodium citrate (C)	-3.404	-10.817	False
AO353_17580	set1IT076 Trisodium citrate (C)	-3.421	-11.937	False
AO353_17585	set1IT061 Trisodium citrate (C)	-2.753	-11.353	False
AO353_17585	set1IT076 Trisodium citrate (C)	-2.685	-10.9	False
AO353_17590	set1IT061 Trisodium citrate (C)	-4.26	-8.619	False
AO353_17590	set1IT076 Trisodium citrate (C)	-4.277	-9.51	False
AO353_17595	set1IT061 Trisodium citrate (C)	-3.95	-14.11	False
AO353_17595	set1IT076 Trisodium citrate (C)	-3.86	-14.519	False
AO353_17600	set5IT041 outer cut, LB soft agar motility assay	-1.244	-5.178	False
AO353_17620	set15IT089 L-Citrulline	-1.006	-7.078	False
AO353_17620	set2IT021 L-Arginine (C)	-1.401	-10.231	False
AO353_17620	set2IT022 L-Histidine (C)	-1.391	-10.334	False
AO353_17620	set2IT039 L-Arginine (C)	-1.438	-10.544	False
AO353_17620	set2IT040 L-Histidine (C)	-1.561	-11.721	False
AO353_17620	set5IT001 L-Alanine (C)	-1.125	-7.335	False
AO353_17620	set5IT009 L-Citrulline (C)	-1.557	-11.864	False
AO353_17620	set5IT012 Putrescine (C)	-1.055	-8.569	False
AO353_17620	set5IT022 D-Serine (N)	-1.041	-8.19	False
AO353_17620	set5IT026 L-Citrulline (N)	-2.331	-16.021	False
AO353_17620	set5IT028 Putrescine (N)	-1.548	-10.884	False
AO353_17620	set5IT038 nitrate (N)	-1.169	-9.215	False
AO353_17620	set5IT039 nitrite (N)	-1.225	-9.515	False
AO353_17620	set6IT061 Minimal media pH8	-1.377	-10.052	False
AO353_17620	set6IT062 Minimal media pH8	-1.842	-13.769	False
AO353_17620	set6IT064 Minimal media pH9	-1.328	-9.216	False
AO353_17620	set6IT081 L-Arginine (N)	-1.35	-10.17	False
AO353_17620	set6IT089 L-Arginine (N)	-1.126	-8.321	False
AO353_17625	set1IT059 acetate (C)	-2.49	-8.475	False
AO353_17625	set1IT067 propionate (C)	-1.221	-6.008	False
AO353_17625	set1IT074 acetate (C)	-1.574	-7.098	False
AO353_17625	set1IT082 propionate (C)	-1.152	-5.493	False
AO353_17625	set2IT005 Cisplatin 0.006 mg/ml	-1.85	-6.853	False
AO353_17625	set2IT010 Cisplatin 0.006 mg/ml	-1.594	-6.542	False
AO353_17625	set3IT057 nitrate 200 mM	-1.747	-7.434	False
AO353_17625	set3IT058 Sisomicin 0.008 mg/ml	-1.29	-4.982	False
AO353_17625	set3IT060 perchlorate 75 mM	-1.317	-6.796	False
AO353_17625	set3IT061 Polymyxin B sulfate 4 mg/ml	-2.209	-9.864	False
AO353_17625	set3IT062 Chloride 500 mM	-1.005	-5.453	False
AO353_17625	set3IT064 Benzethonium chloride 0.025 mM	-1.348	-7.133	False
AO353_17625	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.754	-7.911	False
AO353_17625	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.875	-8.251	False
AO353_17625	set5IT002 L-Valine (C)	-1.138	-4.844	False
AO353_17625	set5IT015 Uridine (C)	-1.032	-4.758	False
AO353_17625	set5IT016 Cytidine (C)	-1.0	-4.979	False
AO353_17625	set6IT063 Minimal media pH9	-1.49	-5.062	False
AO353_17635	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.154	-5.797	False
AO353_17635	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.117	-5.172	False
AO353_17635	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.123	-4.678	False
AO353_17635	set5IT041 outer cut, LB soft agar motility assay	-2.963	-10.137	False
AO353_17635	set5IT042 outer cut, LB soft agar motility assay	-2.92	-9.643	False
AO353_17635	set5IT043 outer cut, LB soft agar motility assay	-2.2	-7.742	False
AO353_17635	set6IT071 4C survival; 360 hrs	-1.815	-8.086	False
AO353_17635	set6IT072 4C survival; 672 hrs	-1.901	-6.143	False
AO353_17645	set15IT087 L-Ornithine	-1.378	-6.63	False
AO353_17645	set15IT088 L-Ornithine	-1.26	-6.055	False
AO353_17645	set15IT091 D-Glucose	-1.241	-6.331	False
AO353_17645	set15IT093 L-Ornithine	-1.368	-6.784	False
AO353_17645	set15IT094 L-Citrulline	-1.002	-4.733	False
AO353_17645	set15IT096 D-Glucose	-1.199	-6.044	False
AO353_17645	set1IT067 propionate (C)	-1.06	-6.176	False
AO353_17645	set1IT082 propionate (C)	-1.17	-6.731	False
AO353_17645	set3IT057 nitrate 200 mM	-2.621	-11.267	False
AO353_17645	set3IT061 Polymyxin B sulfate 4 mg/ml	-3.805	-11.672	False
AO353_17645	set3IT064 Benzethonium chloride 0.025 mM	-1.781	-9.482	False
AO353_17645	set3IT070 Fusidic 0.125 mg/ml	-1.783	-9.269	False
AO353_17645	set3IT083 Spectinomycin 0.15 mg/ml	-1.026	-6.536	False
AO353_17645	set3IT085 Rifampicin 0.005 mg/ml	-3.004	-11.13	False
AO353_17645	set4IT087 Ceftazidime 0.12 mg/ml	-1.05	-6.631	False
AO353_17645	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.579	-9.884	False
AO353_17645	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.914	-9.377	False
AO353_17645	set6IT070 4C survival; 192 hrs	-1.12	-6.987	False
AO353_17645	set6IT071 4C survival; 360 hrs	-1.622	-8.085	False
AO353_17645	set6IT072 4C survival; 672 hrs	-1.355	-7.094	False
AO353_17650	set2IT022 L-Histidine (C)	-1.51	-4.8	False
AO353_17650	set5IT038 nitrate (N)	-2.007	-5.963	False
AO353_17650	set6IT062 Minimal media pH8	-1.419	-5.258	False
AO353_17650	set6IT063 Minimal media pH9	-3.797	-7.224	False
AO353_17650	set6IT064 Minimal media pH9	-3.537	-6.729	False
AO353_17675	set15IT088 L-Ornithine	-2.093	-4.552	False
AO353_17675	set15IT089 L-Citrulline	-1.848	-4.179	False
AO353_17675	set15IT091 D-Glucose	-1.978	-5.481	False
AO353_17675	set15IT094 L-Citrulline	-1.576	-4.041	False
AO353_17675	set1IT067 propionate (C)	-1.395	-4.556	False
AO353_17675	set1IT082 propionate (C)	-1.455	-4.386	False
AO353_17675	set3IT057 nitrate 200 mM	-2.603	-5.957	False
AO353_17675	set3IT060 perchlorate 75 mM	-1.874	-5.261	False
AO353_17675	set3IT061 Polymyxin B sulfate 4 mg/ml	-2.982	-5.981	False
AO353_17675	set3IT084 Spectinomycin 0.2 mg/ml	-1.422	-4.122	False
AO353_17675	set3IT085 Rifampicin 0.005 mg/ml	-2.871	-5.762	False
AO353_17675	set4IT051 methylglyoxal 0.009 vol%	-1.135	-4.118	False
AO353_17675	set4IT070 Cholin acetate 38 mM	-1.53	-5.139	False
AO353_17675	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.131	-4.533	False
AO353_17675	set4IT087 Ceftazidime 0.12 mg/ml	-1.5	-5.381	False
AO353_17675	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.261	-4.433	False
AO353_17675	set5IT009 L-Citrulline (C)	-1.266	-5.131	False
AO353_17675	set6IT058 Minimal media pH6	-1.372	-4.512	False
AO353_17675	set6IT063 Minimal media pH9	-2.09	-4.486	False
AO353_17675	set6IT070 4C survival; 192 hrs	-1.026	-4.111	False
AO353_17675	set6IT071 4C survival; 360 hrs	-1.115	-4.319	False
AO353_17750	set1IT058 D-Gluconic Acid (C)	-1.724	-4.015	False
AO353_17810	set1IT082 propionate (C)	-1.614	-5.868	False
AO353_17865	set3IT070 Fusidic 0.125 mg/ml	-1.97	-9.724	False
AO353_17915	set2IT010 Cisplatin 0.006 mg/ml	-1.594	-4.536	False
AO353_17955	set1IT067 propionate (C)	-1.19	-5.783	False
AO353_17955	set1IT082 propionate (C)	-1.338	-5.697	False
AO353_17955	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.213	-5.794	False
AO353_17955	set5IT042 outer cut, LB soft agar motility assay	-1.46	-5.634	False
AO353_17955	set6IT071 4C survival; 360 hrs	-1.166	-4.954	False
AO353_17970	set1IT061 Trisodium citrate (C)	-1.111	-8.699	False
AO353_17970	set1IT083 Nickel (II) chloride 0.625 mM	-1.044	-8.023	False
AO353_17970	set1IT084 Cobalt chloride 0.16 mM	-2.148	-14.133	False
AO353_17970	set1IT085 Cobalt chloride 0.32 mM	-2.943	-16.323	False
AO353_17970	set1IT086 copper (II) chloride 2.5 mM	-1.783	-12.434	False
AO353_17970	set1IT090 Nickel (II) chloride 0.625 mM	-1.359	-9.385	False
AO353_17970	set1IT091 Cobalt chloride 0.16 mM	-1.301	-9.857	False
AO353_17970	set1IT092 Cobalt chloride 0.32 mM	-2.448	-15.243	False
AO353_17970	set1IT093 copper (II) chloride 2.5 mM	-1.692	-11.315	False
AO353_17975	set1IT083 Nickel (II) chloride 0.625 mM	-1.098	-5.542	True
AO353_17975	set1IT090 Nickel (II) chloride 0.625 mM	-1.454	-5.833	True
AO353_17975	set3IT060 perchlorate 75 mM	-1.272	-4.991	True
AO353_17975	set3IT064 Benzethonium chloride 0.025 mM	-1.138	-4.386	True
AO353_17975	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.538	-6.118	True
AO353_17975	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.048	-6.973	True
AO353_17980	set1IT085 Cobalt chloride 0.32 mM	-1.172	-6.949	True
AO353_17980	set1IT092 Cobalt chloride 0.32 mM	-1.458	-8.351	True
AO353_17990	set15IT090 L-Citrulline	-1.861	-4.949	False
AO353_17995	set15IT090 L-Citrulline	-1.57	-5.238	False
AO353_17995	set15IT096 D-Glucose	-1.584	-4.8	False
AO353_17995	set1IT067 propionate (C)	-1.034	-4.8	False
AO353_17995	set2IT038 D-Trehalose (C)	-1.11	-4.348	False
AO353_17995	set3IT058 Sisomicin 0.008 mg/ml	-1.603	-4.328	False
AO353_18000	set15IT094 L-Citrulline	-1.967	-6.382	False
AO353_18000	set15IT095 L-Citrulline	-1.815	-6.075	False
AO353_18000	set1IT059 acetate (C)	-1.411	-4.788	False
AO353_18000	set6IT072 4C survival; 672 hrs	-1.287	-5.296	False
AO353_18005	set15IT090 L-Citrulline	-2.956	-4.879	False
AO353_18005	set15IT094 L-Citrulline	-1.868	-4.686	False
AO353_18005	set1IT082 propionate (C)	-1.447	-4.074	False
AO353_18010	set5IT018 butyrate (C)	-1.028	-5.62	False
AO353_18010	set5IT025 Gly-Glu (N)	-1.615	-7.997	False
AO353_18015	set5IT025 Gly-Glu (N)	-1.599	-7.104	False
AO353_18170	set15IT091 D-Glucose	-1.095	-4.397	False
AO353_18170	set1IT067 propionate (C)	-2.021	-7.257	False
AO353_18170	set1IT082 propionate (C)	-1.338	-4.066	False
AO353_18170	set3IT070 Fusidic 0.125 mg/ml	-1.087	-4.432	False
AO353_18170	set3IT080 Tetracycline 0.0008 mg/ml	-1.322	-6.295	False
AO353_18170	set3IT081 Tetracycline 0.0016 mg/ml	-1.368	-5.676	False
AO353_18170	set3IT083 Spectinomycin 0.15 mg/ml	-1.018	-5.122	False
AO353_18170	set3IT084 Spectinomycin 0.2 mg/ml	-1.412	-6.563	False
AO353_18170	set3IT085 Rifampicin 0.005 mg/ml	-1.934	-7.629	False
AO353_18170	set3IT087 Vancomycin 1 mg/ml	-1.827	-7.448	False
AO353_18170	set3IT092 A22 0.01 mg/ml	-1.067	-5.391	False
AO353_18170	set3IT093 Lomefloxacin 0.001 mM	-2.497	-7.12	False
AO353_18170	set3IT096 methylglyoxal 0.008 vol%	-1.368	-6.244	False
AO353_18170	set4IT051 methylglyoxal 0.009 vol%	-1.338	-5.951	False
AO353_18170	set4IT081 Nalidixic 0.004 mg/ml	-1.464	-5.865	False
AO353_18170	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.319	-5.355	False
AO353_18170	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.74	-6.132	False
AO353_18170	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.869	-6.973	False
AO353_18170	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.933	-6.911	False
AO353_18170	set5IT043 outer cut, LB soft agar motility assay	-1.3	-4.403	False
AO353_18220	set2IT015 Ethanol (C)	-1.26	-7.759	False
AO353_18220	set2IT018 Tween 20 (C)	-3.008	-14.116	False
AO353_18220	set2IT033 Ethanol (C)	-1.475	-8.763	False
AO353_18220	set2IT036 Tween 20 (C)	-2.952	-14.723	False
AO353_18220	set5IT004 L-Leucine (C)	-3.749	-9.992	False
AO353_18225	set1IT091 Cobalt chloride 0.16 mM	-1.014	-5.617	False
AO353_18225	set3IT070 Fusidic 0.125 mg/ml	-2.364	-9.401	False
AO353_18225	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.438	-7.494	False
AO353_18295	set1IT082 propionate (C)	-1.307	-4.52	False
AO353_18305	set1IT083 Nickel (II) chloride 0.625 mM	-1.393	-4.367	False
AO353_18305	set1IT091 Cobalt chloride 0.16 mM	-1.242	-4.203	False
AO353_18305	set6IT049 LB 10C	-1.763	-5.527	False
AO353_18305	set6IT050 LB 10C	-1.561	-4.036	False
AO353_18320	set2IT004 Thallium(I) acetate 0.016 mg/ml	-1.267	-4.316	False
AO353_18370	set2IT010 Cisplatin 0.006 mg/ml	-1.341	-4.277	False
AO353_18425	set1IT067 propionate (C)	-2.479	-5.896	False
AO353_18425	set1IT082 propionate (C)	-2.119	-4.669	False
AO353_18425	set4IT070 Cholin acetate 38 mM	-1.627	-4.517	False
AO353_18425	set5IT041 outer cut, LB soft agar motility assay	-2.834	-5.06	False
AO353_18425	set6IT050 LB 10C	-1.114	-4.294	False
AO353_18425	set6IT051 LB 20C	-1.416	-4.796	False
AO353_18425	set6IT071 4C survival; 360 hrs	-1.611	-4.895	False
AO353_18430	set2IT005 Cisplatin 0.006 mg/ml	-2.162	-7.779	False
AO353_18430	set2IT010 Cisplatin 0.006 mg/ml	-1.827	-7.309	False
AO353_18480	set15IT090 L-Citrulline	-1.21	-7.589	False
AO353_18480	set3IT058 Sisomicin 0.008 mg/ml	-1.759	-8.483	False
AO353_18480	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-2.284	-13.765	False
AO353_18480	set4IT082 Gentamicin 0.006 mg/ml	-1.088	-7.786	False
AO353_18485	set1IT090 Nickel (II) chloride 0.625 mM	-1.777	-4.21	False
AO353_18485	set3IT057 nitrate 200 mM	-1.645	-4.052	False
AO353_18485	set5IT041 outer cut, LB soft agar motility assay	-1.8	-4.187	False
AO353_18520	set1IT059 acetate (C)	-1.208	-4.773	False
AO353_18520	set2IT010 Cisplatin 0.006 mg/ml	-1.528	-5.601	False
AO353_18530	set2IT010 Cisplatin 0.006 mg/ml	-1.273	-5.466	False
AO353_18530	set4IT051 methylglyoxal 0.009 vol%	-1.09	-4.506	False
AO353_18540	set1IT079 D,L-Lactate (C)	-2.177	-4.509	False
AO353_18540	set1IT083 Nickel (II) chloride 0.625 mM	-3.062	-4.147	False
AO353_18540	set1IT084 Cobalt chloride 0.16 mM	-3.43	-4.046	False
AO353_18540	set1IT086 copper (II) chloride 2.5 mM	-2.861	-4.308	False
AO353_18540	set1IT091 Cobalt chloride 0.16 mM	-3.583	-4.226	False
AO353_18540	set6IT049 LB 10C	-2.497	-4.318	False
AO353_18540	set6IT050 LB 10C	-2.627	-4.24	False
AO353_18555	set3IT059 Chlorite 0.16 mM	-1.402	-9.254	False
AO353_18555	set3IT080 Tetracycline 0.0008 mg/ml	-1.5	-9.818	False
AO353_18555	set3IT081 Tetracycline 0.0016 mg/ml	-1.627	-9.602	False
AO353_18555	set3IT085 Rifampicin 0.005 mg/ml	-1.52	-9.336	False
AO353_18555	set3IT093 Lomefloxacin 0.001 mM	-1.231	-6.826	False
AO353_18555	set3IT094 D-Cycloserine 0.1 mg/ml	-1.171	-8.258	False
AO353_18555	set3IT096 methylglyoxal 0.008 vol%	-1.744	-10.089	False
AO353_18555	set4IT051 methylglyoxal 0.009 vol%	-1.89	-9.931	False
AO353_18555	set4IT055 Furfuryl Alcohol 0.0625 vol%	-1.064	-7.732	False
AO353_18555	set4IT074 1-ethyl-3-methylimidazolium lysine 10.5 mM	-2.355	-12.619	False
AO353_18555	set4IT079 Choline Lysine 12 mM	-1.325	-8.974	False
AO353_18555	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-2.084	-12.296	False
AO353_18555	set5IT005 L-Phenylalanine (C)	-1.056	-5.991	False
AO353_18555	set5IT020 L-tyrosine (N)	-2.281	-12.298	False
AO353_18555	set5IT041 outer cut, LB soft agar motility assay	-1.611	-8.306	False
AO353_18555	set5IT042 outer cut, LB soft agar motility assay	-2.078	-10.726	False
AO353_18555	set5IT043 outer cut, LB soft agar motility assay	-1.41	-7.232	False
AO353_18575	set5IT005 L-Phenylalanine (C)	-3.222	-6.158	False
AO353_18575	set5IT020 L-tyrosine (N)	-2.616	-6.122	False
AO353_18575	set6IT072 4C survival; 672 hrs	-1.186	-4.04	False
AO353_18585	set3IT059 Chlorite 0.16 mM	-1.39	-7.87	False
AO353_18585	set5IT005 L-Phenylalanine (C)	-3.571	-9.214	False
AO353_18585	set5IT019 L-Phenylalanine (N)	-2.33	-10.13	False
AO353_18585	set5IT020 L-tyrosine (N)	-1.149	-5.894	False
AO353_18590	set5IT005 L-Phenylalanine (C)	-3.284	-9.664	False
AO353_18590	set5IT019 L-Phenylalanine (N)	-2.355	-9.993	False
AO353_18590	set5IT020 L-tyrosine (N)	-2.28	-8.991	False
AO353_18595	set5IT041 outer cut, LB soft agar motility assay	-2.097	-5.074	False
AO353_18595	set5IT042 outer cut, LB soft agar motility assay	-2.639	-5.259	False
AO353_18595	set6IT070 4C survival; 192 hrs	-1.764	-5.699	False
AO353_18595	set6IT071 4C survival; 360 hrs	-1.607	-4.505	False
AO353_18600	set6IT071 4C survival; 360 hrs	-2.285	-4.347	False
AO353_18605	set5IT041 outer cut, LB soft agar motility assay	-3.034	-8.029	False
AO353_18605	set5IT042 outer cut, LB soft agar motility assay	-2.361	-4.762	False
AO353_18605	set5IT043 outer cut, LB soft agar motility assay	-1.872	-4.063	False
AO353_18605	set6IT070 4C survival; 192 hrs	-1.114	-4.457	False
AO353_18605	set6IT071 4C survival; 360 hrs	-1.621	-5.511	False
AO353_18605	set6IT072 4C survival; 672 hrs	-1.468	-4.587	False
AO353_18610	set5IT041 outer cut, LB soft agar motility assay	-2.293	-4.485	False
AO353_18610	set6IT071 4C survival; 360 hrs	-2.206	-5.588	False
AO353_18615	set5IT041 outer cut, LB soft agar motility assay	-3.196	-10.92	False
AO353_18615	set5IT042 outer cut, LB soft agar motility assay	-2.018	-6.019	False
AO353_18615	set5IT043 outer cut, LB soft agar motility assay	-2.789	-8.742	False
AO353_18615	set6IT070 4C survival; 192 hrs	-1.044	-5.739	False
AO353_18615	set6IT071 4C survival; 360 hrs	-1.971	-7.97	False
AO353_18615	set6IT072 4C survival; 672 hrs	-1.841	-7.57	False
AO353_18620	set5IT041 outer cut, LB soft agar motility assay	-2.616	-15.857	False
AO353_18620	set5IT042 outer cut, LB soft agar motility assay	-2.81	-16.065	False
AO353_18620	set5IT043 outer cut, LB soft agar motility assay	-2.063	-13.192	False
AO353_18620	set6IT070 4C survival; 192 hrs	-1.16	-9.201	False
AO353_18620	set6IT071 4C survival; 360 hrs	-1.647	-12.114	False
AO353_18620	set6IT072 4C survival; 672 hrs	-1.456	-10.168	False
AO353_18625	set5IT041 outer cut, LB soft agar motility assay	-2.929	-12.567	False
AO353_18625	set5IT042 outer cut, LB soft agar motility assay	-2.7	-11.618	False
AO353_18625	set5IT043 outer cut, LB soft agar motility assay	-2.319	-10.111	False
AO353_18625	set6IT070 4C survival; 192 hrs	-1.471	-8.486	False
AO353_18625	set6IT071 4C survival; 360 hrs	-1.562	-9.159	False
AO353_18625	set6IT072 4C survival; 672 hrs	-1.849	-8.841	False
AO353_18630	set1IT090 Nickel (II) chloride 0.625 mM	-1.032	-5.105	False
AO353_18630	set3IT058 Sisomicin 0.008 mg/ml	-1.104	-4.737	False
AO353_18630	set3IT066 benzoic 0.58 mg/ml	-1.016	-6.021	False
AO353_18630	set3IT070 Fusidic 0.125 mg/ml	-1.356	-5.683	False
AO353_18630	set3IT081 Tetracycline 0.0016 mg/ml	-1.157	-5.622	False
AO353_18630	set3IT085 Rifampicin 0.005 mg/ml	-3.521	-10.071	False
AO353_18630	set3IT087 Vancomycin 1 mg/ml	-1.83	-8.517	False
AO353_18630	set3IT093 Lomefloxacin 0.001 mM	-1.597	-6.69	False
AO353_18630	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-2.82	-9.722	False
AO353_18630	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-2.06	-7.004	False
AO353_18630	set4IT087 Ceftazidime 0.12 mg/ml	-2.222	-9.564	False
AO353_18630	set5IT041 outer cut, LB soft agar motility assay	-1.94	-6.474	False
AO353_18630	set5IT042 outer cut, LB soft agar motility assay	-1.703	-4.549	False
AO353_18630	set6IT072 4C survival; 672 hrs	-1.002	-4.721	False
AO353_18635	set5IT041 outer cut, LB soft agar motility assay	-2.917	-10.058	False
AO353_18635	set5IT042 outer cut, LB soft agar motility assay	-2.468	-8.652	False
AO353_18635	set6IT070 4C survival; 192 hrs	-1.125	-7.257	False
